name,id,gender
Stephan Elliott,27889,2
Damien Dante Wayans,59229,2
Olivier Assayas,21678,2
King Vidor,29962,2
François Truffaut,1650,0
Michael Curtiz,4109,0
Vincent McEveety,15657,2
Michel Hazanavicius,67717,2
René Clair,33166,2
Ford Beebe,11431,2
Robert F. Hill,33690,2
David Hollander,77365,2
Will Gluck,82511,2
Anthony Asquith,32919,2
George Huang,57028,2
Peter Watkins,95568,0
Ellory Elkayem,56150,2
Michael Mayer,50460,2
Philippe Lioret,21669,0
Bertrand Tavernier,20556,2
Todd Phillips,57130,2
John Madden,18844,0
Lars von Trier,42,2
Chandra Barot,110109,0
David Moore,119114,2
Jack Webb,8634,2
Randall Rubin,92834,0
Jon Schroder,92837,0
Howard Hawks,11435,0
Priyadarshan,80387,2
Roy Rowland,46307,2
,,
Maciej Ślesicki,1104819,0
Stephen Bradley,1373168,0
,,
Robert N. Bradbury,88648,2
Claude Zidi,11201,2
Serge Korber,24425,0
Robert Guédiguian,5069,2
John R. Cherry III,83961,0
Jacek Bromski,993018,2
Erich von Stroheim,8630,0
Rainer Werner Fassbinder,2725,2
Santosh Sivan,37236,2
Hal Haberman,75919,0
Jeremy Passmore,75920,2
Jonas Elmer,130128,0
Isabelle Mergault,64534,1
Siddharth Anand,35785,2
Tommy Wirkola,76927,2
Brad Silberling,11887,0
Michael Lembeck,15045,2
Arild Fröhlich,579421,2
Clarence Brown,84034,2
Azazel Jacobs,145130,2
Karey Kirkpatrick,52845,2
Tony Scott,893,2
Shunji Iwai,55785,2
Ole Christian Madsen,56195,2
Oliver Parker,56710,2
José Alvarenga Jr.,112193,2
Olaf Ittenbach,65271,2
Nick Stillwell,64625,0
Alberto Cavalcanti,74697,2
Douglas Hickox,100979,2
Tim Disney,23571,2
Hiroshi Nishitani,127890,0
Lo Wei,70334,2
Hitoshi Matsumoto,71080,0
Randa Haines,19798,1
Clive Gordon,143931,0
Aaron Norris,51572,2
Anatole Litvak,37361,2
Cyrus Nowrasteh,110618,2
Anne Fletcher,29214,1
Herbert L. Strock,31251,2
John Milius,8328,2
Vincente Minnelli,13980,2
Malcolm Ingram,143958,2
Harold Ramis,1524,2
Bent Hamer,56377,2
Aarne Tarkas,586231,0
Phil Karlson,29907,2
Jerry Lewis,3663,2
Emir Kusturica,15254,0
Steve Barnett,140248,2
Kevin Connor,95329,2
James Toback,56381,2
Robert Drew,1420,2
Friðrik Þór Friðriksson,6759,0
Kurt Mattila,420555,0
Matt Checkowski,420556,0
Mark A.Z. Dippé,87130,0
Anthony Harvey,12009,2
Kathryn Bigelow,14392,1
Luis García Berlanga,37493,2
Albert S. Rogell,89751,0
Arnold Laven,55692,2
Tadeusz Chmielewski,80170,2
Sacha Bennett,107039,0
Laurie Lynd,1230368,0
Max Ophüls,14353,0
Stanisław Bareja,146873,0
David Steinberg,15452,2
Carlton J. Albright,994292,0
Louis Feuillade,102844,2
Jim Jarmusch,4429,0
Marc Rothemund,21737,2
Eddy Moretti,1046353,2
Suroosh Alvi,1089413,0
Eric Zala,234836,0
Michael Bay,865,2
Yann Arthus-Bertrand,66150,2
Franc Roddam,65304,0
Hasan Karacadag,1141841,2
Sergei Dvortsevoy,56380,0
Robert Siodmak,5029,2
Raquel Cepeda,939271,0
Josef von Sternberg,2891,2
Daniel Barnz,84061,2
Woody Allen,1243,2
Mark Waters,54050,2
Guy Moshe,145612,2
Robert Aldrich,18392,2
George Marshall,19093,2
Michael Mann,638,2
Carlos Saldanha,5714,2
Özhan Eren,66979,0
Brad Turner,25882,2
Kevin Hooks,40230,2
Warwick Thornton,94342,0
Eric Steven Stahl,126303,2
Robert Parrish,8514,2
Otto Preminger,834,2
Karen Disher,87055,1
Jan Fethke,28464,0
Per Åhlin,103679,0
John Cassavetes,11147,2
Matti Kassila,222298,2
Jeff Broadstreet,92844,0
John Edginton,1000620,0
Jamie Meltzer,1032100,0
Nick Cassavetes,11151,2
Sabbir Khan,66829,0
Stacy Title,72619,0
Hoite C. Caston,195735,0
Rajiv Menon,139896,2
Andy Orjuela,1185900,0
Roy Del Ruth,94218,2
Mike Smith,174683,2
Daniel DelPurgatorio,1201684,0
,,
Lewis Seiler,84641,2
Robert N. Bradbury,88648,2
Marc Webb,87742,2
Abbas Kiarostami,119294,0
Kátia Lund,8559,0
João Moreira Salles,933169,2
John M. Stahl,82171,2
Frank Borzage,14855,2
Vincente Minnelli,13980,2
Larry Charles,6767,2
Jeff Sherman,139039,0
Gregory V. Sherman,239911,0
Constantine Nasr,108657,0
Don Siegel,14773,2
James Merendino,33156,0
Ivo Caprino,117949,0
Jonathan Frakes,2388,2
Fyodor Bondarchuk,80999,2
Jan Cvitkovič,559102,0
Gerald McMorrow,56197,2
Perry Lang,124783,2
Sam Dunn,84110,2
Scot McFadyen,84111,2
Marianna Palka,77775,1
David Yates,11343,2
Alain Resnais,11983,2
Alain Resnais,11983,2
Roger Young,23946,2
Stevan Riley,589610,0
Jean-Marie Poiré,64909,2
Alan G. Parker,1278502,0
Mike Robe,82618,2
Hans Horn,58116,2
Steven E. de Souza,1726,2
Sidney Lumet,39996,2
Luchino Visconti,15127,0
Stephen Boyum,543207,0
Marc Munden,176484,0
Raoul Walsh,8823,2
Jim Henson,55983,2
Vittorio De Sica,12329,2
Yann Samuell,55379,0
John Ireland,14502,2
Edward Sampson,85758,0
Ng See-Yuen,65981,2
,,
Terry Gilliam,280,2
Jens Hoffmann,85333,2
Su Friedrich,1012174,1
Jacques Tourneur,10146,2
Mario Bava,25826,2
Luchino Visconti,15127,0
Isidro Ortiz,131122,0
Matti Ijäs,151083,0
Eric Mandelbaum,105720,2
Olivier Assayas,21678,2
Lynn Shelton,90492,1
David McKay,16908,2
Kiyoshi Kurosawa,26882,2
Björne Larson,61267,0
Denis Villeneuve,137427,2
Jared Drake,86008,2
Roy Ward Baker,26134,2
Adam Rifkin,50583,2
Michelle Manning,56738,1
Sebastian Gutierrez,19656,2
Charles Winkler,16487,2
Hall Bartlett,543946,2
Stephen Frears,3224,0
Michael McGowan,83415,2
George McCowan,40378,2
Harry L. Fraser,34799,0
Lance Bangs,61440,0
Jean-Jacques Beineix,37451,2
Maurice Pialat,16988,2
John Hindman,129478,2
Tim Whelan,71788,2
Carl Pierson,88976,2
,,
Max Linder,1016035,2
Busby Berkeley,95293,2
Jaume Collet-Serra,59521,2
Robert Markowitz,27676,2
Rowan Woods,61346,2
Robert N. Bradbury,88648,2
Robert Luketic,36797,2
Edgar Reitz,72908,2
Elia Kazan,2746,2
Yariv Mozer,1122764,0
Mike Leigh,65452,2
Stuart Heisler,81285,2
Marcus Dunstan,51023,2
David Twohy,28239,0
Christian-Jaque,48995,2
Craig Singer,82859,2
Robby Henson,21415,2
Scott Caan,1894,2
Richard Dale,116306,0
John Schultz,79656,2
Neill Blomkamp,82194,2
Nora Ephron,9248,0
Agnès Varda,6817,1
Steve Shill,80747,2
Andy Fickman,58375,2
Borja Cobeaga,85552,2
Richard Berry,35896,2
Laetitia Colombani,71307,0
Peter Chelsom,36804,2
Stephen Sommers,7775,2
Martin Provost,76832,2
Sophie Barthes,108346,1
Bertrand Tavernier,20556,2
Renny Harlin,16938,2
Lee Harry,213404,0
Hou Hsiao-hsien,64992,2
Hou Hsiao-hsien,64992,2
Wan Jen,1158867,0
Zhuang Xiang Zeng,1158868,0
Philippe Falardeau,81437,2
John Farrow,50300,2
Jonathan Liebesman,66739,0
Martha Coolidge,63713,1
Hou Hsiao-hsien,64992,2
Hou Hsiao-hsien,64992,2
Susanne Bier,1011,1
Stephen Frears,3224,0
Francesca Joseph,1174668,0
Joachim Rønning,20307,0
Espen Sandberg,20308,0
Ralph Ziman,88970,0
Werner Herzog,6818,2
Robert N. Bradbury,88648,2
Mack V. Wright,88718,2
Tommy Wirkola,76927,2
Charles Martin Smith,1270,2
Bradley Beesley,76349,2
Jake Kennedy,105976,2
Harry L. Fraser,34799,0
Robert N. Bradbury,88648,2
Ruud van Hemert,87918,0
Dan Zeff,47705,2
Tony Gatlif,41040,2
Robert N. Bradbury,88648,2
Hideaki Anno,77921,2
Kazuya Tsurumaki,77923,2
Masayuki,77926,0
Yoshiaki Iwasaki,116750,0
Ariane Mnouchkine,34614,0
Mikio Naruse,125690,0
Hiroshi Shimizu,233660,2
Gil Cates Jr.,68167,2
Ken Olin,129723,2
James Cotten,115090,0
Robert Allan Ackerman,83588,2
Neal Brennan,57692,2
Max Mayer,100516,2
Krisztina Goda,125681,0
R. W. Goodwin,80665,2
Yves Simoneau,74566,2
Jon Purdy,77747,0
Paul Mazursky,47773,2
Matt Aselton,77651,2
Robert Schwentke,57270,2
John Gulager,62797,2
Florian Schwarz,73076,2
Nicolai Albrecht,1088045,0
Stephen Gyllenhaal,15912,2
Shamim Sarif,107753,1
Zach Cregger,84833,2
Trevor Moore,84834,2
Todd Graff,18342,2
Hou Hsiao-hsien,64992,2
Kevin Rafferty,96446,2
Jake Clennell,92961,0
Tyler Perry,80602,2
Chris Columbus,10965,2
Jean-Pierre Melville,3831,2
Leesong Hee-il,1030914,2
Toshio Lee,1134988,0
Hou Hsiao-hsien,64992,2
Nicholas Jasenovec,54713,2
John Sturges,14520,2
Mickey Liddell,48498,2
Hoyt Yeatman,84851,0
John Glen,10179,2
Dito Montiel,53935,2
Francis Ford Coppola,1776,2
Richard Sale,95262,2
Hou Hsiao-hsien,64992,2
Anthony Mann,40199,2
Atom Egoyan,56205,2
Nicolas Winding Refn,21183,2
Alejandro Chomski,228334,0
Oliver Parker,56710,2
Nina Gilden Seavey,22292,1
Stephen Higgins,931692,2
Robert Townsend,68750,2
Russell P. Marleau,94261,2
Gil Junger,40243,2
Luis Buñuel,793,2
Richard Thorpe,70862,2
John G. Blystone,10516,2
J.P. McGowan,88717,0
Armand Schaefer,90070,2
Gábor Csupó,36697,2
Leni Riefenstahl,10139,1
Leni Riefenstahl,10139,1
Jon Cassar,25873,0
,,
Jon Fauer,1410839,0
Tim Iacofano,25874,2
Lance Hendrickson,1039362,0
Troy McCall,1039363,0
Mike P. Nelson,1039364,0
Steven Rhoden,1039365,0
Ben Trandem,1039366,0
Sam Miller,134156,2
Erich von Stroheim,8630,0
Michele Lupo,33806,1
Ralph Hemecker,109537,2
Mike Robe,82618,2
Luc Dardenne,45138,2
Jean-Pierre Dardenne,56209,2
Jean-Pierre Melville,3831,2
Davis Guggenheim,19012,2
Kit Ryan,81353,2
Peter Ettinger,87314,2
Peter Markle,67632,2
Jean Renoir,11528,2
Fritz Lang,68,2
John Ford,8500,0
Eric Bross,60045,2
Joseph Ruben,52629,2
Martha Coolidge,63713,1
Vicky Jenson,12058,1
Ramin Bahrani,45730,0
Byron Haskin,51000,2
Riccardo Donna,126437,2
Robert Markowitz,27676,2
Aki Kaurismäki,16767,0
Lars von Trier,42,2
Alejandro González Iñárritu,223,2
David Cronenberg,224,2
Zhang Yimou,607,2
Joel Coen,1223,0
Ethan Coen,1224,0
Wim Wenders,2303,2
Takeshi Kitano,3317,2
Roman Polanski,3556,2
Gus Van Sant,5216,2
David Lynch,5602,2
Walter Salles,8574,2
Theo Angelopoulos,10316,2
Jane Campion,10757,1
Michael Cimino,12114,2
Wong Kar-wai,12453,2
Ken Loach,15488,2
Claude Lelouch,16862,2
Bille August,19684,2
Youssef Chahine,20023,2
Amos Gitai,20024,2
Chen Kaige,20640,2
Olivier Assayas,21678,2
Luc Dardenne,45138,2
Atom Egoyan,56205,2
Jean-Pierre Dardenne,56209,2
Raymond Depardon,56836,2
Andrei Konchalovsky,58728,2
Hou Hsiao-hsien,64992,2
Nanni Moretti,69488,2
Tsai Ming-liang,71174,2
Manoel de Oliveira,81749,0
Abbas Kiarostami,119294,0
Raúl Ruiz,121585,2
Elia Suleiman,131685,2
Donald Petrie,18281,2
Claudio Fragasso,45577,2
Patrick Keiller,558007,0
Christophe Barratier,43993,2
George Pollock,11118,2
Don Hardy Jr.,1020740,0
Dana Nachman,1020742,0
George LaVoo,126707,2
Vicente Amorim,72133,0
Éric Rohmer,28615,2
Éric Rohmer,28615,2
Ang Lee,1614,2
Tim Fywell,125544,0
Cher,38225,1
Nancy Savoca,93025,1
Aleksey Balabanov,113337,2
Rob Zombie,16848,2
Ernie Barbarash,5917,0
Billy Wilder,3146,0
Henry Hathaway,37360,0
Nicolas Roeg,14132,2
Éric Rohmer,28615,2
Erik Gandini,90139,0
Juan José Campanella,84714,2
Jon Else,1197811,0
Shane Acker,71923,2
Susanna Nicchiarelli,227842,0
Gerald Thomas,40940,2
Jesse V. Johnson,77295,2
Ray McKinnon,1472,2
Jean-Luc Godard,3776,2
Armand Schaefer,90070,2
Colbert Clark,976028,2
Tay Garnett,74878,2
Gareth Carrivick,93468,2
Michael Haneke,6011,2
Arto Koskinen,1093734,0
Alfonso Albacete,148084,0
David Menkes,260050,2
Fernando González Molina,82724,0
Julie Shaw,1590431,0
Lauren Montgomery,74863,1
Geoffrey O'Connor,237517,0
Tibor Takács,42309,2
Christian Alvart,54559,2
Simon Brand,59651,2
Juanma Bajo Ulloa,563855,2
Henry Hathaway,37360,0
Juan Antonio Bardem,71522,2
Annabel Jankel,58164,0
Tony Mitchell,49009,2
Grant Heslov,31511,2
Gábor Csupó,36697,2
Chris Bouchard,123551,0
Luis García Berlanga,37493,2
Monte Hellman,20921,2
Jean-Luc Godard,3776,2
Jean-Pierre Gorin,53782,0
Groupe Dziga Vertov,937278,0
Kenji Mizoguchi,97202,2
Paolo Taviani,24279,2
Vittorio Taviani,24281,0
Theo Angelopoulos,10316,2
Matt Tyrnauer,1116251,0
Charlie Chaplin,13848,2
René Clair,33166,2
Tomás Gutiérrez Alea,72646,0
Hank Braxtan,117168,0
Robert Hall,82101,0
Karyn Kusama,54025,1
Steven Soderbergh,1884,2
Erich von Stroheim,8630,0
James Cruze,94305,2
Charles McDougall,157771,2
Sean Ellis,32250,2
Raoul Walsh,8823,2
John Berry,94169,2
Cherien Dabis,103008,1
Mike Judge,17403,2
David R. Ellis,4755,2
Brian Taylor,20192,2
Mark Neveldine,20193,2
Phil Lord,107446,0
Christopher Miller,155267,2
Jeffrey Bell,1236075,0
Tyler Perry,80602,2
John Tatoulis,79113,0
A. Edward Sutherland,89669,2
Michael Anderson,20412,2
Robert Kenner,95687,2
Andrew Bujalski,40864,0
Lucio Fulci,29433,2
Nathan H. Juran,44878,0
Park Chan-wook,10099,2
Aristomenis Tsirbas,80949,0
Dome Karukoski,88857,2
Brandon Camp,62541,2
Jane Campion,10757,1
Joel Schumacher,5572,2
Dick Powell,19328,2
Juan Martínez Moreno,237583,0
Phil Karlson,29907,2
Avi Nesher,95550,2
Michael Winterbottom,172,2
Étienne Chatiliez,20849,2
Rick Bota,58209,2
Rick Bota,58209,2
Adrián Caetano,230217,2
Oren Peli,90591,2
Perry Moore,5544,2
Hunter Hill,77082,2
Jean Cocteau,9730,2
Alexander Hall,99667,2
Mark Hartley,113876,0
Joseph Pevney,15705,2
Jack Sher,30508,2
Brillante Mendoza,56213,2
Ernst Lubitsch,2428,2
H. C. Potter,83399,0
Lance Hammer,93184,2
Mario Bava,25826,2
Bobcat Goldthwait,95024,2
Glauber Rocha,544845,2
Hirokazu Koreeda,25645,2
Max Ophüls,14353,0
Guru Dutt,125354,2
Alain Resnais,11983,2
Ousmane Sembene,557134,0
Michael Moore,17087,2
Georges Franju,37302,2
Don Taylor,9108,2
Italo Zingarelli,56721,0
Prabhu Deva,89154,2
Louie Psihoyos,94815,0
Joel Coen,1223,0
Ethan Coen,1224,0
Raymond De Felitta,99496,2
Jamin Winans,92743,0
Wladyslaw Starewicz,938146,2
Jan Švankmajer,83784,2
Takashi Miike,17282,0
Tarik Saleh,119293,2
Neil Thompson,76946,2
Jan Švankmajer,83784,2
Paul Solet,87494,2
Rob Zombie,16848,2
Seijun Suzuki,82461,2
Michael Dougherty,11012,2
Dave Parker,67980,0
Drew Barrymore,69597,1
Ricky Gervais,17835,2
Matthew Robinson,1551346,0
Nati Baratz,235637,0
Alfred L. Werker,81930,2
Jonathan Mostow,7213,2
Benny Boom,134129,2
Ruben Fleischer,91268,2
Kevin Tancharoen,101518,2
R. J. Cutler,89814,2
Stephen Gyllenhaal,15912,2
Brett Simon,110343,0
Luke Ricci,90277,0
S. Sylvan Simon,117773,2
Charles Lamont,29627,2
Stewart Hendler,130837,2
Dominic Sena,58498,2
Carlos Cuarón,12529,2
Lone Scherfig,1176,1
Lloyd Kramer,581423,2
Charles Lamont,29627,2
Alain Resnais,11983,2
Anne Fontaine,48583,1
William Dieterle,49214,0
Andrew Piddington,1190679,0
Anders Østergaard,89930,0
Les Blank,142594,0
Steve Carver,102627,2
Charles Lamont,29627,2
Peter Billingsley,12708,2
Phil Traill,78562,2
Pablo Stoll,116584,0
Adrián Biniez,548836,0
Vsevolod Pudovkin,144821,2
Imtiaz Ali,71276,2
Kari Skogland,22140,1
Jacques Demy,24882,0
Josef von Sternberg,2891,2
King Vidor,29962,2
Marcel Sarmiento,96323,2
Gadi Harel,96324,0
Javier Rebollo,944482,2
Ernst Lubitsch,2428,2
Yoshiaki Iwasaki,116750,0
Chen Kaige,20640,2
Cecil B. DeMille,8636,2
Tim Whelan,71788,2
Scott Sublett,994327,0
Morten Lindberg,110577,0
Alexander Olch,1083127,0
Jeremiah Kipp,88552,0
Zeke Dunn,88553,0
Nicole Real,88554,0
Glenn McQuaid,88556,2
Maurice Pialat,16988,2
Josef von Sternberg,2891,2
Emeric Pressburger,37846,2
Michael Powell,68424,2
Erich von Stroheim,8630,0
Spike Jonze,5953,2
Peeter Simm,137842,0
Andy Warhol,18626,2
Paul Morrissey,18627,0
Glauber Rocha,544845,2
Ritwik Ghatak,543652,2
Marguerite Duras,29905,1
Sergei M. Eisenstein,9603,2
Rick Ernst,102985,0
Jack Gold,70055,2
Charlie Chaplin,13848,2
Harold French,97212,0
James Foley,15890,2
Hugh Hudson,58220,2
Eric Karson,57665,2
Peter MacDonald,16589,2
Anat Baron,1039381,0
Robert Rodriguez,2294,2
Natalie Portman,524,1
Yvan Attal,2245,2
Fatih Akin,5125,2
Joshua Marston,5872,0
Mira Nair,6495,1
Allen Hughes,11448,2
Randall Balsmeyer,15435,2
Brett Ratner,11091,2
Shekhar Kapur,37630,2
Shunji Iwai,55785,2
Jiang Wen,77301,0
F. Gary Gray,37932,2
Jacques Tourneur,10146,2
Stephen Weeks,106565,2
Bruce Beresford,5696,2
Felix Van Groeningen,239672,2
Sammo Hung,62410,2
Mira Nair,6495,1
Nelson McCormick,45627,2
Alan J. Pakula,6349,2
Adam Elliot,92733,2
David Mackenzie,3055,2
Scott Mann,90812,0
Scott Hicks,33433,2
Ruba Nadda,108072,1
Giuliano Montaldo,132257,2
Lewis Gilbert,10076,2
Douglas Sirk,46712,2
Miklós Jancsó,137349,0
Roberto Rossellini,4410,2
David Lean,12238,2
Fei Mu,233200,0
David Butler,76381,2
Sidney Lanfield,97017,2
Ousmane Sembene,557134,0
Fritz Lang,68,2
Vsevolod Pudovkin,144821,2
René Clair,33166,2
Fernando E. Solanas,71353,0
Octavio Getino,937636,0
Bernardo Bertolucci,4956,2
Antonio Campos,56369,0
Mark Atkins,81297,2
Gregory Connors,91559,2
Yakov Protazanov,1085341,0
Lev Kuleshov,228729,2
Jason Reitman,52443,2
Peter Medak,21377,2
Mark L. Bussler,1090890,0
John Borowski,74653,2
Pilar Miró,125209,0
Andrzej Wajda,2801,2
Keven McAlester,130789,0
Heddy Honigmann,1041478,0
Jan Švankmajer,83784,2
Jan Švankmajer,83784,2
Claire Denis,9888,1
Jon Wright,89824,2
Peter Ramsey,151007,2
Nabil Ayouch,285104,0
Otto Preminger,834,2
Henry Hathaway,37360,0
Marco Risi,126971,0
Feliks Falk,105897,2
Stanisław Bareja,146873,0
Chris Landreth,148317,0
Christoph Lauenstein,550477,0
Wolfgang Lauenstein,550478,0
Yoshihiro Nishimura,112280,0
Naoyuki Tomomatsu,80762,0
John Crowley,77269,2
Richard Boleslawski,145968,2
Marisa Silver,143888,1
Kevin Greutert,2150,2
Kenny Ortega,65310,2
Sion Sono,67075,2
Stephen Gyllenhaal,15912,2
Guy Maddin,97579,2
Marcus H. Rosenmüller,18710,0
Phil Karlson,29907,2
William Witney,32175,2
Paul Weitz,3289,2
Troy Duffy,54795,2
Jeff Stilson,216116,2
Scott Sanders,92657,2
Robert D. Siegel,103041,2
Park Kwang-hyun,117370,0
Jeff Crook,86037,2
Josh Crook,86038,0
David Bowers,33183,2
Henry Koster,33064,2
Carlo Verdone,89193,2
Jared Hess,53925,2
Wes Anderson,5655,2
Jon Amiel,15148,2
Marion Hänsel,22812,1
Jan Kounen,56401,2
Aaron Norris,51572,2
Gary Goldman,12881,2
Don Bluth,40345,2
Robert Vince,61244,2
Bill Duke,1103,2
Carlos Ávila,147671,2
Luis García Berlanga,37493,2
Fritz Lang,68,2
Jacques Rivette,73153,0
Vsevolod Pudovkin,144821,2
Bobby Garabedian,176980,2
Aleksandr Dovzhenko,141713,2
Nelson Pereira dos Santos,12386,0
Robert Zemeckis,24,2
Nicholas Ray,2765,0
Robert Parrish,8514,2
Jack Chambers,1305281,2
Boris Barnet,144826,2
Humphrey Jennings,936343,0
Edward James Olmos,587,2
Jean-Marie Straub,935136,0
Danièle Huillet,935137,1
Charles Swickard,931236,0
Sonia Anderson,1040501,0
Guru Dutt,125354,2
Irving Lerner,83918,2
Rebecca Miller,41670,1
Nikolaus Geyrhalter,92005,0
Alexander Hall,99667,2
Richard Wallace,95723,2
,,
Chester M. Franklin,940663,2
Peter Sohn,21198,2
Chris Stenner,1278791,0
Arvid Uibel,1278792,0
Heidi Wittlinger,1278793,0
Lewis H. Moomaw,1158626,0
Michael Sucsy,566328,2
Kazuaki Kiriya,70212,2
Roland Emmerich,6046,2
Richard Kelly,1577,2
Pedro Almodóvar,309,2
Jonathan Nossiter,146949,2
Jean-Philippe Duval,583726,2
Olatunde Osunsanmi,62369,0
Lee Daniels,20019,2
Joseph H. Lewis,86004,0
Werner Herzog,6818,2
Chris Weitz,3288,0
Bob Misiorowski,127542,2
Oren Moverman,34110,2
Todd Kessler,116802,2
Eran Riklis,53090,2
James McTeigue,11266,2
Corneliu Porumboiu,109293,2
Philippe Martinez,40282,2
Simon Fellows,58766,2
Issa López,964037,1
Caroline Zelder,1513832,0
Mel Stuart,3451,2
Sheldon Lettich,16590,2
Robert Boris,95135,0
Daniel Monzón,74943,2
Ian Fitzgibbon,109978,2
Marty Feldman,29802,2
Peter Sasdy,100296,2
Simon Fellows,58766,2
Souleymane Cissé,1075658,0
Jacques Feyder,109342,2
Kamal Amrohi,994400,0
Kenji Mizoguchi,97202,2
Dean Semler,4501,2
Albert Pyun,63937,2
Roy Burdine,96112,0
Lloyd Goldfine,96114,0
David Soren,94075,0
Jim Sheridan,53334,2
Jörn Donner,47061,0
,,
Ferenc Rófusz,1203292,0
Michael Anderson,20412,2
Georges Schwizgebel,1100023,0
Lenny Abrahamson,83281,2
Hal Roach,33223,2
Christopher Denham,61510,0
Alex Rivera,91252,2
50 Cent,62644,2
Lee Davis,1023485,2
Gitanjali Rao,1315253,0
John Lee Hancock,54040,2
Aleksandr Medvedkin,999620,0
Joris Ivens,237859,0
Marceline Loridan-Ivens,1090026,1
Hollis Frampton,1092209,2
Nagisa Ōshima,46230,2
René Clair,33166,2
Ken Jacobs,930709,2
Hans-Jürgen Syberberg,227824,2
Santiago Segura,10847,2
David R. Ellis,4755,2
Takashi Miike,17282,0
D.W. Griffith,100036,2
Michael Snow,936169,2
Josef von Sternberg,2891,2
Mario Peixoto,55335,2
Bradley Raymond,69416,2
Jun Falkenstein,93301,1
Toby Shelton,139851,2
Bill Speers,387816,2
Jonas Pate,77086,2
Walt Becker,68573,2
Po-Chih Leong,17247,2
Jorge Blanco,117052,2
Javier Abad,968303,2
Marcos Martínez,1158156,0
Richard Linklater,564,2
Gary Hustwit,77656,0
Shaun Monson,550041,0
James Mottern,105313,0
Tom Ford,120615,2
Jeff King,104831,2
Jeff King,104831,2
Aleksey Balabanov,113337,2
Peter Jackson,108,2
Clint Eastwood,190,2
Ken Loach,15488,2
Ron Clements,15810,2
John Musker,15811,2
Kirk Jones,64045,0
John Ford,8500,0
Nimród Antal,41671,2
David Hillenbrand,63447,2
Scott Hillenbrand,63452,2
Tobe Hooper,10051,2
Richard Franklin,29471,2
Jake West,64108,2
John Webster,1110375,0
Lee Isaac Chung,931952,0
Thomas Whelan,124908,0
Manny Coto,41795,2
Bruce Malmuth,58040,2
Edgar G. Ulmer,5030,0
Robert Siodmak,5029,2
Satyajit Ray,12160,2
Éric Rohmer,28615,2
Aleksey German,270361,0
Georges Franju,37302,2
Mauritz Stiller,121256,0
Frank Borzage,14855,2
Luchino Visconti,15127,0
Kenji Mizoguchi,97202,2
Ted Kotcheff,16544,2
Frédéric Forestier,24886,2
G.W. Pabst,13899,2
Kenji Mizoguchi,97202,2
Jack Smith,163412,2
Alexander Kluge,50870,2
Mark Donskoy,574846,0
W.S. Van Dyke,32427,2
Apichatpong Weerasethakul,69759,2
Pedro Costa,256841,2
Jean-Marie Straub,935136,0
Claude Autant-Lara,37770,2
Chen Kaige,20640,2
Jaak Kilmi,137660,0
Norman McLaren,1065698,2
Marc Lawrence,18323,2
J. Searle Dawley,28968,2
Peng-Yi Chang ,231428,0
,,
Jose Pozo,77173,2
Álvaro Fernández Armero,563824,0
Zbigniew Rybczynski,83865,0
Alexander Hall,99667,2
Alexander Hall,99667,2
Rob Williams,84568,2
Regardt van den Bergh,93916,2
R. Balki,85530,0
,,
Steven Sheil,84265,0
Hanna Sköld,90667,0
Emily Young,47201,1
Nick Willing,107395,2
Sidney Lumet,39996,2
James Cameron,2710,2
Rob Marshall,17633,2
Mario Van Peebles,16214,2
François Dupeyron,5005,0
Isabelle Mergault,64534,1
Nancy Meyers,17698,1
Guy Ritchie,956,2
Scott Cooper,65167,2
Josef Rusnak,15361,2
Michael Hoffman,52405,2
Pierre Richard,24501,2
Betty Thomas,31024,1
Scott McGehee,101444,2
David Siegel,101446,2
Mani Ratnam,78747,2
Yevgeni Bauer,1004602,2
James Westby,121608,2
Rainer Werner Fassbinder,2725,2
Richard Wallace,95723,2
Peter Hyams,37710,2
Peter N. Alexander,134918,0
Ken Loach,15488,2
John Putch,21475,2
Carol Reed,15378,2
Joseph L. Mankiewicz,10601,2
Emeric Pressburger,37846,2
Michael Powell,68424,2
Vittorio De Sica,12329,2
Jean-Marc Piché,589674,0
Keoni Waxman,92436,2
Ernst Lubitsch,2428,2
Jay Delaney,1110611,0
Stephen Berra,114841,0
E.A. Dupont,49208,2
Jacques Rivette,73153,0
Robert J. Flaherty,10092,0
Frances H. Flaherty,1840038,1
Humphrey Jennings,936343,0
Helmut Käutner,26436,2
Isaac Florentine,78108,0
Anthony Hickox,48965,2
Boris Barnet,144826,2
S. Mardanin,1442632,0
King Vidor,29962,2
Noel M. Smith,1018093,0
David DeCoteau,97618,2
Anthony Hickox,48965,2
Jim McBride,15206,2
Àlex Pastor,94220,2
David Pastor,94222,2
Anil Mehta,35738,0
Peter Yates,12804,2
Klaus Lemke,49687,0
Anatole Litvak,37361,2
Chantal Akerman,130030,1
Kenji Mizoguchi,97202,2
Basil Wright,1095442,0
Willi Forst,37461,2
Jean-Marie Straub,935136,0
